Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Credit Card No,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1182,8646,2009-04-09,High,8,85.85,0.03,Regular Air,-327.65,4.48,49.0,Emily Ducich,Manitoba,Prarie,Consumer,375310849029186,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2009-04-11
1183,8646,2009-04-09,High,41,14377.78,0.06,Delivery Truck,4161.98,350.99,39.0,Emily Ducich,Manitoba,Prarie,Consumer,372677312970671,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,2009-04-11
1184,8646,2009-04-09,High,26,994.27,0.09,Express Air,-127.11,40.98,6.5,Emily Ducich,Manitoba,Prarie,Consumer,345093292816831,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,2009-04-11
1185,8646,2009-04-09,High,29,9558.65,0.09,Delivery Truck,2154.07,349.45,60.0,Emily Ducich,Manitoba,Prarie,Consumer,349816746591022,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2009-04-10
1224,8993,2011-05-28,Medium,41,172.15,0.02,Express Air,86.78,3.69,0.5,Stewart Visinsky,Manitoba,Prarie,Corporate,376814371061797,Office Supplies,Labels,Avery 52,Small Box,0.38,2011-05-30
1231,8996,2011-06-02,Low,13,772.2675,0.02,Regular Air,-48.851,65.99,8.99,Tanja Norvell,Manitoba,Prarie,Corporate,348462666436541,Technology,Telephones and Communication,SC-3160,Small Box,0.59,2011-06-06
1234,8998,2010-01-03,Low,37,1767.88,0.07,Regular Air,66.47,50.98,13.66,Linda Southworth,Manitoba,Prarie,Consumer,374694503207092,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.58,2010-01-07
1235,8998,2010-01-03,Low,12,277.42,0.01,Regular Air,49.82,22.24,1.99,Linda Southworth,Manitoba,Prarie,Consumer,342820699736508,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,2010-01-05
1236,8998,2010-01-03,Low,13,178.13,0.04,Regular Air,-19.75,13.43,5.5,Linda Southworth,Manitoba,Prarie,Consumer,378044029522333,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2010-01-08
1256,9124,2011-10-16,Low,17,2637.78,0.04,Regular Air,-0.839999999999975,152.48,6.5,Henry Goldwyn,Manitoba,Prarie,Small Business,340064323966437,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,2011-10-16
1257,9124,2011-10-16,Low,29,157.4,0.01,Regular Air,-118.56,4.98,7.28,Henry Goldwyn,Manitoba,Prarie,Small Business,375856337077509,Office Supplies,Paper,Xerox 1926,Small Box,0.38,2011-10-21
1260,9152,2010-08-20,Not Specified,43,292.808,0.05,Regular Air,-129.69,7.99,5.03,Steven Cartwright,Manitoba,Prarie,Home Office,347174292051732,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2010-08-20
1281,9312,2012-05-18,Not Specified,43,1160.55,0.05,Delivery Truck,-179.17,25.98,14.36,Steven Cartwright,Manitoba,Prarie,Home Office,379914643773513,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2012-05-19
1330,9700,2011-08-08,Critical,35,106.06,0.08,Regular Air,-59.74,3.14,1.92,Sue Ann Reed,Manitoba,Prarie,Consumer,370088278916967,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,2011-08-09
1345,9826,2012-03-22,Medium,7,131.61,0.01,Regular Air,-7.3,17.48,1.99,Irene Maddox,Manitoba,Prarie,Consumer,346390762631792,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,2012-03-24
1374,9954,2009-06-19,Not Specified,36,10122.72,0.07,Delivery Truck,-381.16,280.98,57.0,Thais Sissman,Manitoba,Prarie,Corporate,346441546236471,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,2009-06-20
1375,9954,2009-06-19,Not Specified,39,203.6,0.0,Regular Air,-166.44,4.98,7.44,Thais Sissman,Manitoba,Prarie,Corporate,348187904298045,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2009-06-21
1376,9954,2009-06-19,Not Specified,30,115.81,0.1,Regular Air,22.06,3.98,0.83,Thais Sissman,Manitoba,Prarie,Corporate,340845453810183,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,Wrap Bag,0.51,2009-06-21
1391,10081,2010-08-07,Not Specified,49,1058.43,0.02,Regular Air,245.0,20.28,6.68,Sanjit Engle,Manitoba,Prarie,Home Office,377938957612993,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,0.53,2010-08-08
1415,10272,2009-01-17,Medium,3,299.08,0.03,Regular Air,-50.43,90.48,19.99,Katherine Ducich,Manitoba,Prarie,Corporate,340151371989823,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,2009-01-19
1416,10272,2009-01-17,Medium,26,566.39,0.06,Regular Air,76.43,22.84,8.18,Katherine Ducich,Manitoba,Prarie,Corporate,371036217351241,Office Supplies,Paper,Xerox 1991,Small Box,0.39,2009-01-17
1461,10530,2009-01-27,Medium,4,377.21299999999997,0.02,Regular Air,-411.653,110.99,2.5,Victor Price,Manitoba,Prarie,Consumer,344612998327461,Technology,Telephones and Communication,T18,Small Box,0.57,2009-01-29
1563,11270,2011-06-30,High,15,140.07,0.04,Express Air,-21.85,8.6,6.19,Tanja Norvell,Manitoba,Prarie,Corporate,340144462202610,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,2011-07-01
1587,11431,2012-08-01,High,5,39.68,0.09,Regular Air,-6.71,8.01,2.87,Eric Hoffmann,Manitoba,Prarie,Small Business,377730401699399,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4,2012-08-03
1588,11431,2012-08-01,High,8,1273.266,0.1,Regular Air,-615.67,205.99,8.99,Eric Hoffmann,Manitoba,Prarie,Small Business,344432240778043,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.58,2012-08-02
1634,11815,2011-09-12,Low,22,351.27,0.08,Regular Air,-37.22,15.73,7.42,Mike Gockenbach,Manitoba,Prarie,Consumer,349164423898208,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles,Small Pack,0.56,2011-09-14
1677,12097,2010-11-09,Critical,9,49.89,0.06,Regular Air,-30.84,4.98,6.07,Tanja Norvell,Manitoba,Prarie,Consumer,371429196715595,Office Supplies,Paper,Xerox 1897,Small Box,0.36,2010-11-11
1678,12097,2010-11-09,Critical,25,1831.5289999999998,0.0,Express Air,-139.975,85.99,0.99,Tanja Norvell,Manitoba,Prarie,Consumer,348901125447417,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,2010-11-09
1688,12196,2010-06-02,Not Specified,32,599.52,0.04,Regular Air,25.14,17.98,8.51,Tracy Zic,Manitoba,Prarie,Consumer,376087225446874,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2010-06-03
1689,12196,2010-06-02,Not Specified,25,10330.94,0.07,Regular Air,2914.56,419.19,19.99,Tracy Zic,Manitoba,Prarie,Consumer,348940814388193,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,2010-06-02
1734,12451,2010-04-19,Low,26,3662.16,0.01,Delivery Truck,-372.82,130.98,54.74,Thais Sissman,Manitoba,Prarie,Small Business,347734593410752,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,2010-04-21
1735,12451,2010-04-19,Low,21,329.37,0.04,Express Air,-53.57,15.14,4.53,Thais Sissman,Manitoba,Prarie,Small Business,344137747714405,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,2010-04-21
1742,12483,2010-08-04,Critical,14,1676.44,0.02,Regular Air,607.495,120.98,9.07,Tom Zandusky,Manitoba,Prarie,Home Office,344667990582067,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2010-08-04
1743,12483,2010-08-04,Critical,14,1406.07,0.1,Delivery Truck,-701.91,100.98,57.38,Tom Zandusky,Manitoba,Prarie,Home Office,378149086121166,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,2010-08-06
1744,12483,2010-08-04,Critical,30,1771.67,0.09,Regular Air,338.95,59.76,9.71,Tom Zandusky,Manitoba,Prarie,Home Office,371840392789509,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,2010-08-05
1794,12867,2011-03-11,Not Specified,6,127.49,0.08,Express Air,-57.95,19.98,4.0,Thais Sissman,Manitoba,Prarie,Corporate,378353537421668,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,2011-03-11
1805,12903,2009-09-25,Critical,2,63.427,0.07,Regular Air,-191.785,35.99,5.0,Sue Ann Reed,Manitoba,Prarie,Consumer,343712662796818,Technology,Telephones and Communication,Accessory17,Wrap Bag,0.82,2009-09-27
1881,13540,2010-05-23,High,31,259.59,0.06,Regular Air,34.79,8.5,1.99,Theresa Swint,Manitoba,Prarie,Consumer,375658701372312,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,2010-05-23
1882,13540,2010-05-23,High,16,34.93,0.04,Regular Air,-0.05000000000000071,2.18,0.78,Theresa Swint,Manitoba,Prarie,Consumer,375362639502203,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,0.52,2010-05-23
1883,13540,2010-05-23,High,33,431.06,0.02,Regular Air,-26.78,12.28,6.13,Theresa Swint,Manitoba,Prarie,Consumer,372731685676223,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2010-05-23
1919,13762,2010-06-21,Medium,8,55.0,0.05,Regular Air,-23.621,6.28,5.36,Denny Joy,Manitoba,Prarie,Corporate,343080499879342,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems' Combs,Small Box,0.4,2010-06-24
1920,13762,2010-06-21,Medium,7,51.66,0.06,Regular Air,7.4,7.64,1.39,Denny Joy,Manitoba,Prarie,Corporate,347823723247273,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,2010-06-23
1921,13762,2010-06-21,Medium,37,107.73,0.08,Regular Air,39.81,3.15,0.5,Denny Joy,Manitoba,Prarie,Corporate,376260208335253,Office Supplies,Labels,Avery 520,Small Box,0.37,2010-06-23
2008,14336,2009-11-18,High,4,174.55,0.05,Express Air,-114.39,39.99,10.25,Steven Ward,Manitoba,Prarie,Consumer,378601409553970,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Small Box,0.55,2009-11-19
2016,14400,2009-02-04,Medium,32,74.34,0.05,Regular Air,-166.55450000000002,2.16,6.05,Henia Zydlo,Manitoba,Prarie,Home Office,370436185639539,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,2009-02-05
2017,14400,2009-02-04,Medium,35,228.8,0.03,Regular Air,-99.08,6.48,6.6,Henia Zydlo,Manitoba,Prarie,Home Office,378490586366988,Office Supplies,Paper,Xerox 21,Small Box,0.37,2009-02-05
2018,14400,2009-02-04,Medium,43,6089.05,0.08,Delivery Truck,-2110.56,146.05,80.2,Henia Zydlo,Manitoba,Prarie,Home Office,343030749824325,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.71,2009-02-05
2033,14500,2011-06-24,Not Specified,44,839.7,0.07,Regular Air,211.79,19.98,5.77,Tracy Collins,Manitoba,Prarie,Consumer,375057275783709,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2011-06-26
2034,14500,2011-06-24,Not Specified,46,1662.5,0.01,Regular Air,289.02,34.58,8.99,Tracy Collins,Manitoba,Prarie,Consumer,342037435232714,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,2011-06-25
2042,14534,2010-07-18,Medium,46,745.99,0.02,Regular Air,226.09,15.98,4.0,Valerie Dominguez,Manitoba,Prarie,Corporate,344490781686702,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,2010-07-18
2084,14884,2011-09-27,High,6,473.9855,0.06,Regular Air,-301.675,95.99,4.9,Michael Moore,Manitoba,Prarie,Corporate,375457206082504,Technology,Telephones and Communication,T60,Small Box,0.56,2011-09-29
2107,15075,2009-10-04,Medium,24,1548.43,0.02,Regular Air,622.89,63.94,14.48,Natalie Webber,Manitoba,Prarie,Consumer,372229414584040,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,2009-10-04
2108,15075,2009-10-04,Medium,10,54.84,0.01,Regular Air,-56.3,5.02,5.14,Natalie Webber,Manitoba,Prarie,Consumer,346931151850442,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.79,2009-10-06
2132,15234,2010-03-12,Not Specified,21,2185.9535,0.1,Regular Air,268.011,125.99,8.99,Toby Knight,Manitoba,Prarie,Consumer,343588840084974,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,2010-03-13
2133,15234,2010-03-12,Not Specified,12,1323.5434999999998,0.0,Express Air,-34.727000000000004,125.99,8.08,Toby Knight,Manitoba,Prarie,Consumer,377344955692386,Technology,Telephones and Communication,M3682,Small Box,0.57,2010-03-13
2138,15270,2009-01-31,Not Specified,36,257.91,0.0,Regular Air,90.86,6.98,1.6,Maria Zettner,Manitoba,Prarie,Corporate,344852566068341,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38,2009-02-02
2141,15296,2012-08-07,Not Specified,38,6216.6,0.02,Regular Air,1082.21,161.55,19.99,Nick Radford,Manitoba,Prarie,Corporate,341504548987741,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,2012-08-09
2147,15335,2010-09-17,Medium,26,765.96,0.1,Regular Air,240.06,31.78,1.99,Thea Hudgings,Manitoba,Prarie,Consumer,340864280806884,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,2010-09-19
2179,15712,2012-12-04,High,1,102.9,0.07,Delivery Truck,-81.89,48.58,54.11,Natalie Webber,Manitoba,Prarie,Corporate,377573232509654,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2012-12-06
2205,15906,2010-09-27,Low,8,2174.96,0.05,Delivery Truck,-223.89450000000002,264.98,17.86,Ross Baird,Manitoba,Prarie,Corporate,376842545843295,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,2010-09-29
2215,16005,2012-12-24,Not Specified,7,51.03,0.09,Regular Air,-21.3785,6.81,5.48,Maurice Satty,Manitoba,Prarie,Corporate,378743825216293,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,2012-12-26
2230,16103,2012-07-15,Not Specified,22,426.7,0.06,Regular Air,104.77,19.84,4.1,Maria Zettner,Manitoba,Prarie,Corporate,373874386533878,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,2012-07-17
2253,16225,2009-05-28,Critical,30,550.29,0.03,Regular Air,-82.5,17.7,9.47,Tanja Norvell,Manitoba,Prarie,Consumer,343729008477176,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Small Box,0.59,2009-05-30
2265,16262,2011-01-01,Low,11,62.84,0.06,Express Air,9.53,5.18,2.04,Linda Southworth,Manitoba,Prarie,Consumer,341044831845215,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,2011-01-08
2270,16321,2009-10-01,Not Specified,50,7156.56,0.03,Regular Air,1871.26,142.86,19.99,Roy Skaria,Manitoba,Prarie,Corporate,372216650612742,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,2009-10-03
2315,16679,2009-11-08,Low,29,6481.95,0.09,Delivery Truck,846.23,243.98,43.32,Ryan Crowe,Manitoba,Prarie,Small Business,344139582596475,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2009-11-13
2328,16775,2012-11-22,Low,49,2469.15,0.04,Regular Air,1244.81,48.94,5.86,Natalie Webber,Manitoba,Prarie,Corporate,372796797222539,Office Supplies,Paper,Xerox 1916,Small Box,0.35,2012-11-26
2340,16834,2010-10-23,Low,33,463.42,0.08,Regular Air,14.203500000000002,14.45,7.17,Sue Ann Reed,Manitoba,Prarie,Consumer,347591431503598,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,2010-10-25
2341,16837,2011-01-21,Not Specified,4,997.0,0.09,Delivery Truck,-307.96,258.98,54.31,Jill Stevenson,Manitoba,Prarie,Consumer,349284841110133,Furniture,Chairs & Chairmats,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,Jumbo Drum,0.55,2011-01-22
2343,16866,2012-02-06,Not Specified,43,2357.9085,0.06,Regular Air,538.488,65.99,3.99,Penelope Sewall,Manitoba,Prarie,Home Office,342493615239252,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2012-02-07
2360,17058,2011-01-01,High,15,72.67,0.04,Regular Air,-62.37,4.28,6.72,Gary Hwang,Manitoba,Prarie,Home Office,345580803858245,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2011-01-02
2413,17508,2012-06-27,Low,50,99.08,0.01,Express Air,11.28,1.76,0.7,Roy Skaria,Manitoba,Prarie,Corporate,373395057591623,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2012-06-29
2573,18592,2012-09-30,Critical,2,25.72,0.04,Regular Air,-15.5,10.98,3.37,Nora Pelletier,Manitoba,Prarie,Corporate,376890235697851,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,2012-10-01
2598,18757,2012-05-22,Low,43,319.96,0.01,Express Air,123.15,6.98,1.6,Matthew Clasen,Manitoba,Prarie,Consumer,341931348212030,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38,2012-05-29
2609,18851,2012-12-16,Critical,32,204.21,0.04,Express Air,-204.81,5.98,10.39,Thea Hudgings,Manitoba,Prarie,Consumer,349427163597490,Office Supplies,Paper,Xerox 1895,Small Box,0.4,2012-12-17
2611,18853,2010-01-17,Critical,33,223.88,0.03,Regular Air,55.21,6.68,1.5,Gary Hwang,Manitoba,Prarie,Home Office,348096702722611,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,2010-01-19
2613,18884,2011-06-24,Not Specified,5,131.27,0.1,Delivery Truck,-70.43,25.98,14.36,Nora Pelletier,Manitoba,Prarie,Home Office,342089290158591,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2011-06-25
2614,18884,2011-06-24,Not Specified,29,13571.7,0.0,Regular Air,3825.69,449.99,24.49,Nora Pelletier,Manitoba,Prarie,Home Office,346876340125851,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,2011-06-26
2669,19300,2009-12-16,Critical,10,78.72,0.1,Regular Air,-22.36,7.64,5.83,Denny Joy,Manitoba,Prarie,Corporate,340174653187627,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2009-12-17
2673,19361,2012-09-23,Low,21,788.85,0.06,Regular Air,317.5345,37.7,2.99,Valerie Takahito,Manitoba,Prarie,Consumer,340468597403722,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,2012-10-02
2674,19361,2012-09-23,Low,43,364.59,0.07,Regular Air,-14.28,8.56,5.16,Valerie Takahito,Manitoba,Prarie,Consumer,379408980198434,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Wrap Bag,0.38,2012-09-30
2706,19557,2011-10-30,Low,26,66.6,0.08,Regular Air,13.99,2.62,0.8,Valerie Dominguez,Manitoba,Prarie,Corporate,346855148093339,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,2011-11-03
2707,19557,2011-10-30,Low,9,312.25,0.05,Regular Air,15.56,33.89,5.1,Valerie Dominguez,Manitoba,Prarie,Corporate,346847603113199,Office Supplies,Storage & Organization,"File Shuttle II and Handi-File, Black",Small Box,0.6,2011-10-30
2713,19586,2012-11-01,Not Specified,36,70.63,0.1,Regular Air,-66.87,2.08,2.56,Gary Hwang,Manitoba,Prarie,Home Office,379905663953084,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,2012-11-03
2732,19718,2012-06-24,Low,6,89.75,0.03,Regular Air,-38.2887,13.99,7.51,Victor Price,Manitoba,Prarie,Consumer,348499731815598,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,2012-06-29
2733,19744,2010-03-14,Medium,41,478.38,0.09,Regular Air,-34.39,11.97,4.98,Natalie Webber,Manitoba,Prarie,Consumer,340479813466229,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,2010-03-16
2781,20069,2009-09-26,Critical,6,247.15,0.07,Regular Air,-88.35,40.89,18.98,Jack Garza,Manitoba,Prarie,Corporate,378877947969445,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,2009-09-28
2787,20103,2010-02-11,Medium,30,314.93,0.0,Regular Air,-17.5044,9.99,6.24,Thais Sissman,Manitoba,Prarie,Small Business,343744394911472,Technology,Office Machines,Canon F603 Scientific Calculator,Medium Box,0.36,2010-02-12
2788,20103,2010-02-11,Medium,25,726.82,0.1,Express Air,-173.88,30.42,8.65,Thais Sissman,Manitoba,Prarie,Small Business,374899415104002,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,2010-02-13
2794,20135,2009-06-30,Critical,44,115.24,0.03,Regular Air,43.23,2.61,0.5,Susan MacKendrick,Manitoba,Prarie,Corporate,379917010539680,Office Supplies,Labels,Avery 494,Small Box,0.39,2009-06-30
2795,20135,2009-06-30,Critical,28,9601.94,0.08,Delivery Truck,2428.59,349.45,60.0,Susan MacKendrick,Manitoba,Prarie,Corporate,379441817302317,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2009-07-02
